review_text,rating,product_id,product_title,category
"Given the niche but positive reputation this game has, I was very excited to give it a try. I even saved up for it and got myself in the JRPG mind set to play it. And I love Atlas too so I thought this would be a great gaming experience.

I was utterly shocked at how indescribably boring Disega was. It is just a giant grind fest with annoyingly tricky camera angles and somewhat interesting characters.

The story feels like it was made for 10 year oldswhich is fine, except the people who recommend this game are in their late teens/20s.

The gameplay is unique, but the controls feel tedious and taxing. Why would you need to click Execute to attack? Why not just press attacklike every other game in existence?  And why doesnt the left button move the cursor left?! This was soooo annoying! You click up and the pointer goes to the left, and left moves you down. How did they screw up this basic function!

Its not difficult by any meansits just grindy. Really, really grindy. Put that on top of an uninspired combat-system and I was sick of it by the time my 4th hour of gameplay rolled around. I can think of a dozen better JRPG games for the DS and all of them are far more fun.

The only thing I liked about the game were the characters, but those were not enough to make me like this disappointing bore-fest.",1.0,B001C4J62Q,There are dozens of games out there that are SO much better. This falls short by a mile.,Video Games
I'll be writing a very short review but hopefully someone will find this helpful. This game is very fun a good FPS but standard with some what Mega man power stealing mixed in. I had a fun time playing this game but I think it would of been better of as a rental.,3.0,B0050SY9WC,A some what standard FPS with cool elements!,Video Games
"In Iraq we found that even a Superpower can be crippled by an insurgency led by a dedicated group that is far less technologically advanced than ourselves.  In the present video game, the tables are turned.  The game operates in an alternative reality where a North Korean company became a leading defense contractor back in the 1970s.  The U.S. gobbled up their hardware and kept buying more stuff.  Eventually, the U.S. got to $30 trillion in debt and defaulted on its bills.  The North Korean company then flipped a ""back door"" switch which disabled all of our military technology & hardware.  This left us vulnerable to an invasion ~ which is precisely what North Korea did.

Naturally, there is a low-tech resistance group that uses guile and deception against an enemy that is technologically superior.  Your character is a member of this resistance.  While defeating the North Koreans is something of an impossible task, the ultimate goal is to inflict such a heavy price on their occupation that they will choose to withdraw (similar to what happened to us in Iraq).

This game had a lot of promise & potential.  Conceptually, it is an interesting video game playground.  The main problem with the game lies in its playability.  When you sneak up behind a bad guy, it should not be as complicated as it is to simply take them out.  Most video games of this sort allow you to pause while you switch weapons.  In this game you have to do it ""on the fly.""  Sometimes the button skips and you get the wrong weapon, which is frustrating.  However, the single most annoying feature of the game is that you must fully reload a shotgun B4 using it.  Countless times my character would be nonchalantly reloading the shotgun while getting blasted by a bad guy.  Every other game of this sort that I've ever played has allowed you to reload the shells and fire w/out reloading the weapon all the way.

If you like the CALL OF DUTY series then you may find interest in this one.  It is not as good as COD but there are some fun missions behind-enemy-lines that you can get sent on in this one.",3.0,B00TV0ZKSC,Defending against North Korea,Video Games
Very happy with purchase thank you,5.0,B00K278IWS,Five Stars,Video Games
"Personally I can't play without them now, I love the feel and accuracy I get from using these, It has significantly made me a better player overall.  I promise you that much, and I can tell you it takes a few uses to get use to but its the best out there in terms of controlling the joystick.  It reduces your thumb fatigue which makes moving your reticule easier etc.",5.0,B00HUWANOO,Best deal for your buck! I promise you won't go back! It lasts awhile! Good investment.,Video Games
"Like strategy games? Own a DS?

The ""Add to Cart"" button is up there. You're welcome.",5.0,B000XJNTMY,Nintendo delivers with a great franchise,Video Games
"This is a nice cheap alternative cooling system for the PS3. I keep my PS3 in a little nightstand next to my TV so there's not a lot of room for cooling, not to mention there's no ventilation in the back of the nightstand. So I decided it was time to get something to help cool it. It is kinda on the loud side, but not overly loud. You can actually feel the amount of air it moves around and it is quite impressive. I do like the USB power options in the front too. Has an Auto On/Off feature and a Manual one. I just use the manual one. Good buy.",5.0,B0072A4GQK,Works hard to keep you going,Video Games
"I ordered this game, anticipating that I would be able to play it around Christmas, but all the negative reviews and forum postings convinced me to hold off for one to two months. Two friends who already have their copies say there is no support for PC keyboard and mouse, unlike both Dragon Age Origins and Dragon Age II. If I wanted to play with an XBox or Playstation controller I would have bought the XBone or PS4 version. Being forced to go out and purchase a controller, on top of paying top dollar for the collector's edition, is unacceptable. EA and Bioware aren't getting my money until they provide an acceptable level of support for PC controls.",2.0,B00JUHZBRG,If I wanted a console game I would have bought a console version,Video Games
"Far back as I can remember I was in love with role playing games. From discovering the hobby with buying Dungeons and Dragons at a garage sale to playing Ultima 3 on my C-64. Role playing games allow us an escape from everyday life. Now NIS (the creator of the Disgaea series) have created a new series called The Guided Fate Paradox. But is this a journey that you will want to go on or should you just stay home?

The plot behind The Guided Fate Paradox centers around a 17 year old named Renya. He goes on to say that he is very unlucky and has never won anything in his life. While in a mall he comes across a cute girl in a maid outfit. She coerces him to spin the wheel as he might win a prize and he eventually does so. It turns out he has won the grand prize and the prize is that he is to become God. Renya is stunned and at first doesnt believe her but it turns out she is an angel named Liliel. The angel transports him to Celestia and explains that his job is to alter the fates of the people that pray to him.

What Renya has to do is enter the Fate Revolution Circuit and explore the areas within. In these dungeons various monsters manifest as the persons fears and slaying these monsters help them overcome these doubts. This is one of the most interesting concepts I have ever seen in an RPG and the story is very engaging with cutscenes and great voice acting.

The dungeons that you enter are randomly generated almost giving you a rogue-like experience. Each time you enter a dungeon you will encounter different enemies, various traps and gimmicks that can hinder your progress. Unlike other games where the action occurs in real time this is a turn based game. Nothing will happen unless you move and you can get the jump on some enemies attacking them before they can even see you.

You will not be going alone in the dungeon however as you can have one angel accompany on your expedition. Each of these angels has various powers and can turn the tide of battle. There are also various items you can find in the dungeon that you can equip or give to one of your angels. Later on there are huge boss battles that will require you to think and plan out your actions to beat these superior foes.

If you are a fan of some of the earlier Disgaea games or want a change from the traditional RPGs you need to get this game.",4.0,B00BJH11D8,An RPG where you become God,Video Games
"Doesn't work so well with 3rd party batteries.  Well, doesn't work AT ALL.  Get an error light when trying to charge anything other than a Sony battery but does a great job charging an original battery.  Worth every penny.  Great investment for the battery that came with the PSP because it charges while using the off-brand replacements.  Buy away!",5.0,B000X2BAOK,Nice charger (for a Sony battery),Video Games
"I love this thing.  Works as both an input switch AND component cables.  The picture quality is as great as you would expect of a component connection.  The construction is very solid and the switches have a surprisingly smooth, solid action; they don't feel cheap or hollow as I expected.  The cable lengths for the systems could be a little longer, but they are JUST long enough for my setup as it is.  If you have component inputs on your display or AVR and you have a combination of Wii/Xbox/PS2 systems, this is a no-brainer.",5.0,B007Z7QL68,Love it!,Video Games
WTF my game case came broken!!!!!  The game is a little scratched but my whole bottom of my game case is broken!,2.0,B00D4WTO1M,OMG I WANT A REFUND,Video Games
Thanks... AAA+++,5.0,B00XWE60G4,Thanks... AAA+++,Video Games
"I don't play games online so I rate games based upon the single player campaign mode. While this game is a lot of fun it's VERY short. I hate that so many games these days, this one included spend so much time make realistic environments but only give you a handful of hours of gameplay time. I remember Battlefield 2 and how much I loved that game because the map was so open. But Modern Warefare and Battlefield 3 are so much shorter now with their game play time and you can't free roam and approach a mission from the way you want, the developers scripted exact moves you have to follow and it just takes what could be a great game and makes it an ok game. I don't like that the game when I got it was $50 and only lasted a handful of hours before beating it. For me I didn't get my moneys worth so I am only giving this game 2 stars because of the limitations.",2.0,B00503E8S2,"Way to short, relies on the online game play experience",Video Games
"This price SUCKS, and there is no cheaper alternative.",2.0,B006JKASAC,Ridiculously overpriced but required to play newer PS Vita games.,Video Games
"I really like this add-on to the story. Albeit short, but very well worth it in my opinion. I definitely recommend this for anyone who really loves the Last Of Us, and wants a bit more.",5.0,B00GMTKMHY,"Short, but good",Video Games
Both my 4 and 6 year old love to draw and this game gives them some freedom to draw their own things as well as templates to learn from.  Not a bad purchase.,4.0,B0031IFAK8,Decent drawing game,Video Games
"Amped is the best snowboarding game out right now. The graphics kick, the controls are revolutionary and it's fairly realistic, whatever you do don't use the cheats it will ruin the game.",5.0,B00005Q5CW,The best snowboarding game.,Video Games
4 stars because actual game case was wrinkled and plastic on back of case was like messed up. Im happy i got the steelbook but i was seeing that as a nice bonus not a replacement for the actual game case.,4.0,B0155OAGFE,... was wrinkled and plastic on back of case was like messed up,Video Games
"Good as OEM. In fact, might BE OEM.",5.0,B003ZSP0WW,Great standard XBox controller,Video Games
Good,5.0,B000SBR9JQ,Five Stars,Video Games
"GREAT AUCTION !!!!!
GREAT ADDITION FOR MY PC (THANKS AGAIN)",5.0,B000UB3B3W,Five Stars,Video Games
very nice.,5.0,B000XJNTNS,Five Stars,Video Games
"I'm a big fan of the Uncharted series, but I mainly want this review to be about the system. That's why you're really buying this set, right?
...but briefly: I loved Uncharted, and I own Uncharted 2, both great...Uncharted 3 just doesn't have the drama that those two games had, but it does have some great moments of gameplay.

  On to the system: I bought this, because I like portability. I got the PS3, soon after it came out (but, not soon enough to get one of the PS2 backwards compatible ones). Obviously, this system is smaller, and much lighter.
  Another thing I disliked about my first PS3: the noise. My PS3 is my whole entertainment system, for my bedroom; I hated watching a film, or listening to music, and hearing the loud fan noise, especially when the fan boosted to compensate for the heat. This system is so quiet that I unplugged it, because I thought it was already off (and my head was about 6"" away).

  There are design improvements: The system doesn't get as hot, and there are less air vents (and better designed). So, dust isn't as big of a problem, with the slim. The matte finish isn't the fingerprint leech that its predecessor was (and if you purchase a vinyl skin, you'll have even less to worry about). ...and, if you're interested in upgrading the hard drive, the PS3 slim's drive is much easier to remove.

  Usually, I don't hear any noise from the system, and my room is quiet enough for me to notice. In fact, my MacBook is louder than the PS3 Slim. Occasionally, I do hear the drive scanning/loading a disk, but I haven't noticed any change in performance, going from an 80GB PS3 fat, to the 320GB PS3 slim.

  I recommend getting a vinyl skin (for the ps3) (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Bundle-Monster-Vinyl-Skin-Sticker-For-PlayStation-PS3-S-SLIM-Game-Console-Cover-Protector-Art-Decal-Dragon-Ying-Yang/dp/B004MD7ZTU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Bundle Monster Vinyl Skin Sticker For PlayStation PS3 S SLIM Game Console - Cover Protector Art Decal - Dragon Ying Yang</a>), a&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/PS3-Silicone-Controller-Sleeve-Black/dp/B0010YCZ1C/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">PS3 Silicone Controller Sleeve - Black</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Clorox-Disinfecting-Wipes-Fresh-Scent-75-Count-Tubs-Pack-of-6/dp/B000EIDRRQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Clorox Disinfecting Wipes, Fresh Scent, 75-Count Tubs (Pack of 6)</a>, and some covers for the unused ports - such as this:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Cosmos-Clear-silicone-anti-dust-stopper-plug-set-2x-USB-2x-3-5mm-earphone-mic-jack-1x-SD-card-slot-1x-mini-display-port-1x-1394-fireware-1x-RJ45-for-macbook-PRO-regular-AIR-aluminum-unibody-Cosmos-cable-tie/dp/B0054U85OE/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Cosmos Clear silicone anti-dust stopper/plug set - 2x USB, 2x 3.5mm earphone/mic jack, 1x SD card slot, 1x mini-display port, 1x 1394/fireware, 1x RJ45 for macbook PRO/regular/AIR aluminum unibody + Cosmos cable tie</a>&nbsp;(USB+Ethernet...not sure if there are covers for the A/V port, HDMI, or optical).

That's just some helpers, if you want to keep your system clean and looking like new, with less work.",5.0,B0050SXNHO,"<3 The System, The Game is Ok",Video Games
"Basically, anything you can't do in the ""new"" black opera game, there is full potential to do it in this game! Love this game to death. Even the Vietnam pack is worth the [...]. If you're looking for realism, look no further than BC2. If you want that same guy to kill you in that same spot again and again, think black opera. Hours of MP with no recoil necessary!!! Also if you buy for pc, seems to only work with 32 bit windows.",5.0,B00452VG02,Just all around great,Video Games
Awesome game and a decent price. I expected a lower price from Amazon but it was in line with everyone else so not to disappointed.,5.0,B00D3RBZHY,Great game,Video Games
"Only gamepad I use for Street Fighter. Feels a little flimsy, or too light maybe, but has lasted months of intense play.",5.0,B006ZTHGDE,Only gamepad I use for Street Fighter. Feels a ...,Video Games
love it,5.0,B0016PZYLS,Five Stars,Video Games
"Love this game, can play this game for hours. Sometimes the controls are off a little but it may be that I have an old ds. I would recommend this game to anyone and if you like this game warioware is fun too!",4.0,B001P1ZE68,so much fun,Video Games
"It's very rare that you see an item on amazon.com with over 100 reviews and 5-stars. No matter how good something is; it's usually at 4.5...
Not Advance Wars, though. It's just that good! A turn-based strategy game for Game Boy Advance; it resembles Command-and-Conquer with its tanks, bases, planes; etc.
With several game modes including a campaign to play after you complete the mandatory training ... you deploy troops at bases that capture other bases and fight the enemy. Some maps have ports for ships and/or airports to build planes and helicopters as well.
Holding these bases, along with cities, is how you collect your income at the beginning of each turn. The interface is very slick; you can always find out everything about a unit or square by hitting the 'R' button.
You also get to pick a commander to lead your troops, and they all have strengths and weaknesses as well as special abilities. The Naval CO can unleash Tsunamis on units, but his planes aren't the best in the sky...
All in all, Advance Wars is my favorite Game Boy game since Tetris, and is *the* essential game for the GBA... It's just too much fun!",5.0,B00005MDZZ,The Best Since Tetris,Video Games
"PROS
- Fun game
- VATS is something new for gaming.
- Open world with a lot to do (more than almost any other non-Bethesda game).
- Bethesda is a top developer. Todd Howard seems to be a great guy.
- A lot more voice acting than in prior Bethesda releases.
- Controls. Bethesda has the greatest view/camera system in the industry in my opinion. Simply click a button and you're in 1st person, click again you're in 3rd person -- all games should do this in my opinion -- it should be standard.

NEUTRAL
- Bobblehead. meh.
- Far less glitching and bugs than Oblivion. Oblivion had far fewer than Morrowind. Thus Bethesda is getting better and better at debugging.

CONS
- Pip-Boy is a poorly designed battery killer.
- Graphics and animation have unfortunately not been improved since the time of Oblivion. This was a key disappointment to me. I know everything is supposed to look run-down and devastated, but that doesn't mean it has to look graphically mediocre.

IS THIS AN IMPROVEMENT OVER OBLIVION?
- Not for me no.

IS THIS JUST OBLIVION WITH GUNS?
- Some will so no, some say yes. I say YES. It's little more than a re-skinned Oblivion with guns + VATS...and to that I say ""fine by me"".

WHAT VERSION OF WHAT PLATFORM TO GET?
- PC/360 get DLC so stick with those. PC if you prefer mouse. I prefer joystick, so 360 for me. Definitely do NOT buy the Amazon Exclusive Edition. Sold out by now, but if you see it via Amazon Marketplace sellers or on Ebay, know that the Pip-Boy is going to be a paperweight. The CE is a good choice with plenty of goodies minus the Pip-Boy paperweight...",5.0,B0016BTNTQ,highly anticipated game comes through,Video Games
"If you're a fan of the Sierra computer series Swat then you're in for a surprise this game is really quite different from the Swat series.
I was hoping this would be a take off from Swat 3 but it took a different twist.  It's more like a shooter and I really didn't rely on by squad to much, rather I just had then open doors for me and when I was low on health I made them parade in front of me.  One thing I didn't like about the game is the script, they had wierd lines were they were trying to act tough.  It just didn't fit.
One nice feture to the game is the gun upgrade, through out the course of the game you get points to use towards you upgrading your guns.
This game could have been much better, oh well maybe next time.",4.0,B00008KTV1,Nothing like what I expected,Video Games
"No one paid much attention to the requirements... ""Operating System Windows 2000 Windows XP PC ""

And they mean it. Won't run on new machines without jumping thru all kind of hoops. And even then it's only a maybye.

While it does look like a really great game... good luck getting it to run. And since it's discontinued there is no support either.",1.0,B0007U7FME,Too old,Video Games
Fun game to play on Nintendo 3DS for any Pokemon Fan,5.0,B00K848IH0,Five Stars,Video Games
Powers a PS2 with 100-240V 1.5A 50/60Hz at 8.5V 5.65A,5.0,B00255V7JQ,Official Sony Product.,Video Games
Annoying 'bro' character. Graphics aren't very good. Gameplay unimaginative.,2.0,B00BRQN2H4,"Annoying character, dull gameplay.",Video Games
"The Battery had corrosion after just a few weeks of use and completely failed.  The charge and play cord works well for a USB connection but buyer beware, check the battery immediately upon receipt for any damage or corrosion near the seams of the plastic shroud.",2.0,B000OYMYZQ,The Battery had corrosion after just a few weeks of ...,Video Games
"I played the first 3 Uncharted episodes on PS4 and I thought they were fantastic!  All the different things to do, all the places, all the challenges, and great stories.  So when I saw the phenomenal reviews for Uncharted 4 I thought this was going to be the pinnacle.  But like a few others who separated from the pack, I found that Uncharted 4 was less likable than its closest rival, Tomb Raider Definitive Edition.  Why?
1) Starts off soooooo slow, to develop a story that seems totally irrelevant at times.
2) After several episodes, this becomes a rock climbing game.  Seriously, that's its claim to fame.  Unlike other Uncharteds that are filled with different things to do, this one focuses on climbing climbing climbing climbing, a whole bunch in the beginning and all throughout.
3) The stupid jeep thing. There's no map, so you can wander forever.  Can you get out and walk?  In FarCry 4 you'd be a fool to walk cause it would take forever in the massive map.  But here? The Jeep only goes a few meters before you have to stop, but you can't walk.  The jeep is here more of a cumbersome frustrating tool that you have to work around, not as a viable part of the game.  And for those who said that Uncharted 2 was not as great as 4 because of the ski-doos, I say those ski-doos were much more manageable than the jeep, and the story was even more fun.
4)Weapons?  Yes there are tons of different pistols and assault weapons hanging around--and the fight at the end (won't give that away). But in TR-DE you have bows and shotguns besides those in Uncharted, and napalm arrows.
5) Story--the end makes no sense--in two respects.  In terms of the one that got away and the gold.
I will recommend this game to somebody who is patient and likes to listen to good storytelling, but if you want a game that clicks from start to finish, I'd recommend Tomb Raider --Definitive over this one, and Uncharted 1 to 3 as the best of all.",3.0,B00GODZYNA,"No, this is a 3-star game.",Video Games
"RPG Maker 2 for the PS2 brings 3D adventure creation to the consoles. A great improvement over RPG Maker, the depth of games you can create with this is staggering.
First, if you haven't tried RPG Maker, the original, that is a simple 2-D adventure maker that could make games such as Final Fantasy 1 and 2. You had little 'wizards' and 'warriors' and such moving up, down, left and right through towns, dungeons, castles and forests. You could have simple dialogue, music and events. This might be a good starting system for someone very new to game creation, to help them learn in a very simple manner.
RPG Maker 2 launches into full 3 dimensional adventures, so you have to be able to think more seriously about the layout of your games. Instead of just having a ""flat world"" that you move through, you literally take blocks and create a 3D world, with stairs up to higher levels, hidden rooms, and much more. You can change the texture of every block, making giant cathedrals, small village huts, wooden bridges, and just about anything you can imagine.
You can connect a USB keyboard to type in long descriptions, and your choices of graphics, sounds and events are much more intense. As you might imagine, you can therefore take MONTHS and months to create huge adventure worlds. The tools are all there, but it takes a little while to get used to how they work, as with any new design system.
When your game is done, save it onto a memory card and trade it off to friends. This could be the perfect way to learn about game design and create something that others are willing to pay to play!
Highly recommended for aspiring game designers who are good with logic and complex design. I'd still recommend the original RPG Maker for younger kids who need to learn the 2D basics first.",5.0,B00008G7MM,Great Way to Learn How to Create Games,Video Games
"This game is a little difficult to reccomend to everybody, because it is not for everyone. It is a shooter, but do not expect something like Halo, because if you are aggressive in this game, you will die. It is a smarter game that requires more waiting and thinking. The controls are more difficult and the bullets are more deadly. It is also a squad-based game, but unfortunately, you will find some artificial intelligence issues with your other squad mambers. They too often kill themselves by not hiding or shooting, and unless you are constantly on top of their actions, which is undesireable, you run the risk of having them killed.

The first thing you will notice whie playing this game is that the graphics are absolutely beautiful. The graphics make this game very impressive, but unfortunatly, gameplay isn't as impressive. Sure, gameplay is good, but single player gameplay will not keep you coming back for more than one or two times.

Multiplayer on the other hand is great. That is, if you don't run into problems. There are many glitches that you will find online, and getting into a game session is painful, especially when you wait for over 10 mins to enter a game just to be thrown out after 10 seconds. This happened to me way too many times for me to over-look it. Also, offline miltiplayer is boring, uninteresting, and not fun.

So if you can over-look dificult controls, not-so-perfect gameplay, and a problem filled multiplayer feature, then you will find a game that has stunning graphics, and gameplay that will still bring you joy. And now that you can find this game for under $39, it is a good buy. thats why i give it a 4/5.",4.0,B000A0EFJW,Not as good as advertised...,Video Games
"It was a fun game for my niece, she enjoyed it.",5.0,B001DTVKKQ,kids will like it,Video Games
"does not install correctly with window 7, and patches they have out there still fail so don't buy until they fix for win 7",1.0,B000SOYG8U,doesnt work with win 7,Video Games
"I'll admit that this game is surprisingly deep. Many characters, a somewhat decent story line, unlockables. Its a clean and smart fighter through and through. But its repetition and stingy controls bite me every time.
Well deserved for a 3D on rails fighter, but not for everyone.",2.0,B00008H2IS,Not my cup of gold,Video Games
My daughter loves this and it has a great thick cord. Not too loud for tender young ears. I think it's perfect for a girl.,5.0,B00M882DOI,Perfect feminine headphones.,Video Games
"I played this with my 7 year old and have to say it is not one of my favorites.  We have all the other Lego movie games but this one just didn't cut it.  He'll play it once in a while but Hobbit, Pirates, Batman, and Indiana Jones were much more fun for the kids in the neighborhood and they still play them, this once collects dust.",2.0,B00ECOAX9I,Not worth it,Video Games
Headline says it all,5.0,B00UJ9LB6Y,Protects my 3ds,Video Games
"My husband is a hunter and I go with him, but, I've never killed anything. Though, I liked this game more than he did. He thought the controllers were hard to manuver. I didn't think they were that difficult once you got used to it.

I enjoyed having to pick which cover to hide in and having to sneak up to the cover. It was also kind of a learning experience for me learning about where exactly to shot the animals to more humanely kill them. It was kind of tricky the first few times trying to get past the mountain lion. You really have to pound the heck out of the controller on tbe exact buttons it tells you to and then you have to immediately find the cat, aim and shoot straight. It was fun. I also liked the little bonus challenges like shooting the ducks and foxes.

The only thing that I didn't like was on the very last challenge. On the very last challenge you will have 2 cougars coming at you. I could never kill them. On that hunt it was too hard to see the cats. They will immediately come down from the hill/cliff they are on and the game won't let you aim at them until after they've jumped onto you. I mean, what hunter would not already be shooting if 2 dangerous cats where running at him or her??? Then after they have jumped onto you and you fight them off, it's nearly impossible to find them as they run behind you, in front of you, then to the side, so fast that it made it nearly impossible to take a good aim at them.
We don't have the gun (I'm not sure this would make a difference) with this and it was way too hard to find the cats as they moved too fast to take aim during the last challenge. I have to agree with my husband that the controller movement is awkward during the dangerous hunts, especially on the last hunt.

Overall, this is a fun game and I really enjoyed it, though the dangerous hunt controller movements might be awkward or hard for some.",4.0,B0029CSOC8,"Fun hunting game, but, controller motions might be awkward",Video Games
"This game is awesome. The campaigns are very challenging. After you beat those you will be able to beat all your friends at this game. Go buy it today, its awesome.",5.0,B00005A3I5,Great Game,Video Games
I recommend them 100% excellent,5.0,B0053BG26C,I recommend them 100%,Video Games
"Okay The only complaint I have about this collection is not having the disc 2 for Subsistance but that can easily be remedied by buying the original game (which I already have) That being said, This collection is fantastic I love Metal Gear Solid and bought this just after getting Metal Gear Solid 4 just so I could revisit all of the games.

If you liked any Metal Gear or just want to fill in the blanks in the story before playing MGS 4 This is a definate must buy!!!",5.0,B001383L36,"Fantastic, Must Have for Fans New and Old Alike",Video Games
"well let me start of with- It's a great game- but don't let this fool you, as fun as it can be, i got sick and tired over the repetetive gameplay(the same over and over). There are many missions but they all follow the same idea (hold off against an army with a minigun until a guy is done downloading info. so i'm going to give it a 3 out of 5. Many stores have it for sale but they are selling it at $40-60 amazon's price may have been even a little high at $34 (in MY opinion its worth $20-25). Thanks for reading this please comment and hopefull this helped make your decision. again there are some people out there that may LOVE it, so try it out before buying it unlike i did (major mistake) thanks bye.",3.0,B0012NAPNQ,My thoughts on JC2,Video Games
"FF XIII-2 continues three years after the first game left off. You assume the role of Serah, who now lives on a settlement on Gran Pulse. She's recently been having dreams where her big sister (and FF XIII main heroine) Lightning fights a mysterious foe in a place called Valhalla. She wakes up one night to discover that a meteorite has crashed down nearby, bringing with it a boy, Noel, who claims to be the last survivor of humanity from a far future. Noel has met with Lightning and was sent to Serah, he says, because the two of them must take a time-travelling adventure to unwind a paradox-filled history -- and that's exactly what they do.

The time-travel element may remind some players of Square classic Chrono Trigger, and the comparison isn't terribly far off. Serah and Noel hop around different eras and locations in the world's history, solving problems and opening portals to other eras and potential futures. Though parts of the story are still linear, you're given far more freedom to approach challenges in a way you personally enjoy. Don't feel like advancing the main plot at this time? Boss fight giving you trouble? Just hop to a different time period to explore and build strength for a while until you're content. Unlike the ""series of tubes"" that comprised most of FF XIII's structure up until later in the game, FF XIII-2 lets you progress at your own pace. With that freedom comes the sense of excitement and discovery that FF XIII sorely lacked, as finding hidden treasures and using clever strategy to topple monsters well above your strength level feels immensely satisfying. And if you ever feel like you might have missed something, you can rewind back to the beginning of certain event sequences to do things over while retaining your hard-earned rewards.

Not everything here is new, however. You'll see a lot of familiar locales, tunes, and designs from FF XIII peppered in-between all-new content. The recycling of some assets can be easily forgiven, however, when what's being reused was beautiful and well-made to begin with. Also returning is FF XIII's superb, fast-paced combat engine and the accompanying Crystarium leveling system, albeit with some significant overhauls. You now have more control over character development, as you can choose to level up specific Paradigm roles on the Crystarium board (as in FF XIII) while also unlocking additional roles and bonus boosts (stat gains, accessory capacity) after reaching certain levels. Moreover, battles continue on even after the initial player-controlled party leader has fallen, giving you a chance to regroup and make a comeback.

It's easy to see how Square Enix took the feedback from FF XIII and used it to make a better product, but this follow-up still has some lingering issues. Every so often you'll encounter an obnoxious gimmick sequence, such as a giant time-jumping fetch quest, a series of out-of-place logic puzzles, or constantly regenerating and unavoidable Cie'th enemy hordes chasing you throughout a massive maze. Plus, the story falters at times, falling victim to leaps of logic and silliness, and dialogue exchanges often feel like characters are simply talking at each other rather than truly interacting. The trademark Square Enix CG is sparse, with most story sequences rendered in-engine. But perhaps most annoying are the technical issues: framerates drop precipitously when a lot is happening onscreen, and this sequel's few movie sequences frequently suffer from hideously artifacted compression.

Maybe the best way to sum up Final Fantasy XIII-2 is with an oft-repeated line of dialogue from the game itself: ""Change the future to change the past."" It's not just a paradoxical plot point: FFXIII-2 repairs almost every problem with Final Fantasy XIII, delivering an experience that feels like what that original game should have been. If your faith in Final Fantasy has been damaged by past disappointment, playing FFXIII-2 will restore your excitement for the franchise's future.",5.0,B003O6EBRA,Great Sequel,Video Games
product good just don't like games,3.0,B000FGA1US,Three Stars,Video Games
Still fun 12 years later,5.0,B00006IJIW,I absolutly LOVE this game,Video Games
kick ass,5.0,B000PS1HMM,Five Stars,Video Games
"I had to have this game. The graphics are slightly improved and the story is pretty cool, but it was definitley too short and no where near as challenging as it's predecessors. I would probably give this closer to 3 1/2 stars, but because it was part of Half-Life, which I believe is the FPS ever, I got it. Reliving some of the things that happened in the previous games was great and brought back good feelings, but it all ended too quickly. Still, the cut scenes and the story carried this one through. If the price would drop, this woudl be a no brainer.",4.0,B00005BIQK,Had to have it.,Video Games
"I believe i bought this on sale for 15$ - and that's a price that can't be beat. For one game - I might have passed this deal, but for all 3? I knew i had to get it. I have only played Mass Effect 1 for the time being, but I do enjoy RPG games like Skyrim, and Dragon's Age, but I wanted to try an RPG in space. Highly recommend the trilogy if you want to play all the Mass Effects - and you never had the will to buy them until now.",5.0,B0050SZ980,Got it on Sale for 15$ - Great for people who never bought any of the Mass Effect's before,Video Games
